# BEAST v1.10.5 Prerelease #23570d1
# Generated Sun Feb 07 17:49:53 CET 2021 [seed=1612716592799]
# -overwrite Analysis_2_j_2000.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.halfDF	treeLengthPrecision1	treeLengthPrecision2	treeLengthPrecision3	treeLikelihood	branchRates	location.traitLikelihood	skygrid
28100000	-24910.476372175246	-1204.0628300972617	-23706.413542077986	0.696619780630363	2018.8266678906025	7.328630325394069	0.8462680012149895	1.3432519421329856	1.1641053676047999	0.5399281700064832	0.553265234513563	0.6762853050798594	-0.3236902078744795	-2.3936329944493595	-2.44067906858681	-2.9268611169217222	-5.019460212882461	-4.025730952123251	-2.4473066823341374	0.18519576691917705	0.441963346077314	0.3599628027389872	-2.496269621387749	-2.6015352200527557	-2.608248788816516	-1.5992773789008439	-1.958339880546955	-1.7925538247987187	-2.5244203444666646	-0.46087002313512526	-2.386653634965654	1.0	0.32647120589142486	2.372646234451631	0.20090901586054963	0.06442785841473436	2.8371425276873663	0.19840315769425224	0.32130171871621444	0.20362188466869666	0.24411292056091735	0.23096347605417025	0.02082956910337613	0.005337897504811338	0.004473104689954414	0.004819788873149668	0.8770299256530248	-0.1207186871558734	3.8219729075876706E-8	-7.2790324711437545E-9	-7.2790324711437545E-9	2.8561630326547403E-8	0.22031210384809027	2.749923957290123E7	7008278.431391144	7008278.431391144	3.6798091504322104E7	258601.1064057696	0.3330089780802346	2.8009826553381544E-7	2.0931763015383019E-7	-5.334533810755225E-8	-21780.328560528236	-1059.6634733096073	-1926.084981549749	-106.12120359199757
28200000	-24889.45870410194	-1222.814126448324	-23666.644577653617	0.6432190270065874	2018.8800686442262	9.08866182792156	1.3191318181621077	3.003157534217288	1.7222868729046175	2.6699264472816835	1.5175581675764627	1.0474154160009452	-0.16124698712131044	-0.6085669026031842	-1.6685483994087031	-3.6589716711128624	-3.3346907803535393	-2.4951131092817054	-2.363489868709684	-1.7577310104367663	-2.564028884849475	-2.9355959293048945	-2.254794174574313	-4.324714968686774	-5.079405832097236	-4.9504585834193096	-6.295526689377152	-6.503605157430411	-5.964677969950375	-6.0174983968902	-7.568960866417373	1.0	0.5104575464763922	2.2296420316874173	0.19129459978057317	0.03812227278591033	2.7395812246166455	0.29090232465302013	0.32178308894246954	0.20124294086427366	0.24587802982104304	0.2310959403722125	0.015822832223174148	0.0037578113598805505	0.005344989166253582	0.0037496424412361553	1.2021403813356175	-0.03302634861771773	4.719424753890283E-8	-2.855220440992797E-9	-2.855220440992797E-9	3.743859772627982E-8	0.06792588792490083	2.128724083196171E7	1623451.9679429543	1623451.967942954	2.6834213198606055E7	222802.13290675136	0.29471275847045453	4.289325561043072E-7	3.4026675404575036E-7	-2.59501330323526E-8	-21757.33843672047	-1059.6634733096073	-1909.306140933145	-134.20026948212563
28300000	-24895.98843109368	-1225.5134593174832	-23670.474971776195	0.6278554638986569	2018.8954322073341	7.540899977524728	0.10562917783566839	-0.7543760671937112	1.9355220015564467	1.6219371439523047	0.8417896094171083	1.0092883424029642	-0.2640676818995388	-2.378817179604784	-1.1343722975634538	2.6036712598543947	-7.7788316357409775	-1.9927880034246193	2.7005858250891244	3.036554729371029	-1.3043769866121397	-3.335239898548186	-4.032596179631802	-4.808534693045505	-4.638230412821324	1.8911853486537256	1.7878701664250873	-3.306561395619405	-6.533007082796269	-1.6551498853771522	-1.193393115241213	1.0	0.439828531187471	2.718636977492497	0.18873015384084973	0.03600989345235571	2.4174988914383175	0.19929555258846732	0.330339270240861	0.19869709039661615	0.24961608491242662	0.2213475544500949	0.009505767992251953	0.005031003700781137	0.005659091215278516	0.004685338039020517	1.1205300501957731	-0.06394325821438164	3.231128795174634E-8	-5.460586169574935E-9	-5.460586169574935E-9	2.418655834015153E-8	0.19533276281812795	3.2176632339897223E7	7264500.846615267	7264500.846615267	4.298538131098892E7	263462.701425267	0.2675404743479601	2.4365619058911903E-7	1.823884172436492E-7	-4.117773412341947E-8	-21743.758526477923	-1059.6634733096073	-1926.716445298274	-116.55555016047727
28400000	-24916.04656361102	-1233.5473015537711	-23682.49926205725	0.9114021838314679	2018.6118854874012	7.510268283992292	0.5548866461451718	1.9231455778339015	3.183234217818997	2.044669730171346	0.48901787905567584	0.11179438311432269	-1.1113041865609345	-1.9807106925398288	-1.5692448365322706	-1.0023855738348817	0.9366854063703425	1.3484423746714227	1.4485356448133904	3.1055654550081337	2.8390357620545283	3.2273592163422617	4.164007477055963	3.200453599693513	3.8600357022496103	1.8285172023087857	0.06595427187591696	-1.2952650104585446	-2.7543061615138753	-3.5303614693030907	-0.9613148140165322	1.0	0.5895331466321772	2.2372874288805904	0.22708695069432513	0.059439811492668033	2.5999495310178538	0.28670313128234454	0.31782525852136406	0.195323122255871	0.2515722757846799	0.23527934343808388	0.06889914650886646	0.005320458386417877	0.0038892819053622254	0.004706402297554035	0.7501519578007511	0.14133804427261643	2.7087388558761176E-8	-7.6375085100304E-9	-7.6375085100304E-9	2.623622998203307E-8	0.2864952485962932	4.02186794079348E7	1.170787519588908E7	1.1707875195889078E7	4.152345810312784E7	253873.781057255	0.30446783833483326	2.0343355518903975E-7	1.9704112592559062E-7	-5.7359737931602534E-8	-21768.17805715686	-1059.6634733096073	-1914.3212049003878	-100.80869128076743
28500000	-24900.85046684167	-1223.8168250366336	-23677.03364180504	0.516925586293382	2019.0063620849394	6.148582158197335	0.8284494936591985	0.7809372344374709	1.857755330165518	1.7062655694812139	1.2497398544358926	0.18031836334040413	-2.0702571034161155	-2.043347043159952	-3.250279600995798	-2.6187547522486714	-2.940406461851172	-4.252365681700739	-3.8039417816515737	-4.143625326129329	-6.044097789717702	-6.271490778171087	-4.818076164630479	-4.3174851706589275	-4.858560689433961	-5.918142281321167	-3.5496175857123267	-2.513905371106688	-4.531294591510323	-4.407272233229059	-5.386240639863194	1.0	0.48090174230371857	2.3781440137441265	0.17647535389026883	0.022813540614073674	2.6548089224852083	0.2868564269625627	0.32111833559506087	0.20030315380458777	0.2553296659350248	0.22324884466532535	0.053252903484536554	0.006452697848464068	0.007589386934750511	0.0060328577982951695	1.1060983909157465	-0.03286119392135599	2.1183226983628535E-8	-1.6824761405719868E-9	-1.6824761405719868E-9	2.8575255623729302E-8	0.06838451831240157	4.7428959477442056E7	2792559.189800786	2792559.1898007863	3.515973496221881E7	322197.3812931905	0.34573541387518664	1.3024681148458275E-7	1.7569730689399003E-7	-1.0344842779513629E-8	-21760.15050146308	-1059.6634733096073	-1916.8831403419624	-71.11278020987088
28600000	-24822.063780196822	-1149.0353953941305	-23673.028384802692	0.505381739012681	2019.0179059322202	6.019489580565162	0.6269729115084589	0.5818052462686558	0.7278645686250887	1.2724374182477163	1.0187997359531413	0.4253503988806746	-2.2360304796589228	-2.4566421213318375	-3.9157160283477728	-3.5848127180830436	-3.8386036674850867	-2.209781143001678	-3.831263784900814	-6.629398385375393	-7.515293014490629	-6.1653249623547675	-6.985367637369867	-8.614865505736947	-8.152501879303221	-9.544089785772547	-10.927638875813503	-10.919630783783605	-10.620319935074626	-10.732535704395598	-11.043862194691185	1.0	0.5516026606768684	2.241742742341866	0.21249388982566514	0.03792983989298608	2.6081120550388572	0.3481188122237138	0.32031608232702335	0.1931566234392042	0.2505002397937103	0.23602705444006084	0.0652267203883689	0.006070811588109553	0.007161546901591393	0.0055988671818407105	1.1150456363691492	-0.04515315488897809	2.692869035275084E-8	-4.544890113120028E-9	-4.544890113120028E-9	2.994346487078196E-8	0.1600533411743338	3.811141744083851E7	5784641.325622709	5784641.3256227095	3.427427532510426E7	328823.15856713144	0.33889610670369064	1.620969709966493E-7	1.8024437479569096E-7	-2.7357918680739634E-8	-21757.055952145834	-1059.6634733096073	-1915.972432656859	-47.97851400389196
28700000	-24856.405617849847	-1157.9146874038147	-23698.49093044603	0.4772188647204374	2019.0460688065123	6.344612125768265	0.76485299873847	1.6923485296343403	1.7375676681545364	1.3453245396184286	0.7224628413195143	0.9487793998872645	-1.2696199170878113	-3.6739457431801963	-3.2766322346206396	-3.320920839635752	-5.006398990677103	-5.3034724015178645	-3.2034093854866383	-3.4016004269784395	-4.424782367922495	-5.820221817797423	-6.192269164624916	-4.651793373507202	-3.9073797650526974	-2.414995872614605	-2.938637399304008	-3.1659589153766654	-2.866581983669839	-5.228710608625983	-6.320300977795904	1.0	0.419524917876712	2.705589964201881	0.1848247402197825	0.01209953858651873	2.358666715734803	0.3192941233802595	0.32210057593347574	0.19723957579833246	0.24888629613187815	0.23177355213631234	0.010251830256329779	0.005745139046955523	0.00580631824165233	0.00537242062104388	1.0634194557461873	-0.028556675361881362	3.4634972477908075E-8	-1.510429072730544E-8	-1.510429072730544E-8	2.91167343901907E-8	0.4756325637367341	3.731394859309105E7	1.9356591305227265E7	1.9356591305227265E7	4.438573245353979E7	302753.7867979588	0.3144544803732041	2.197454663589857E-7	1.8473438607477775E-7	-9.583086609959126E-8	-21762.68047819386	-1059.6634733096073	-1935.8104522521717	-69.49737144767732
28800000	-24854.065150937848	-1172.2752615795137	-23681.789889358333	0.5743282325695037	2018.9489594386632	6.901754694560875	0.37453431471240173	1.6553950270198698	0.03894250511161434	0.09437008988503925	0.6435015500150616	0.7283131514894259	-0.903756919254873	-2.144149856958305	-2.1345632689782237	0.6237894565571733	-0.8888820132281061	-0.8453894050586239	1.2541534177078781	-1.842722722144031	-3.523335675557511	-4.410068915443849	-3.272027496506441	-4.806764994805841	-5.29950405214972	-7.185586670582232	-8.22391106372567	-7.8321347277455455	-8.998090609838979	-8.898142104542654	-8.354517185513195	1.0	0.5272572758998801	2.1459012273114797	0.15246289693710996	0.09317651111248071	2.846001565877994	0.23520052286101226	0.32306044914916004	0.19573138426279071	0.24802964699203245	0.23317851959601565	0.04735496282467332	0.0056416444253967754	0.006547611690630718	0.004658163001919175	1.106084280071909	0.06604074399418021	2.6143789885061747E-8	-6.932711146199814E-9	-6.932711146199814E-9	1.8495178603818956E-8	0.315275024800486	4.2471608885249324E7	1.5920008269344814E7	1.5920008269344814E7	6.0035582384006105E7	299049.9018725381	0.3684824065753427	1.8043802457283803E-7	1.2764918575564933E-7	-4.784787169931907E-8	-21735.386503543905	-1059.6634733096073	-1946.4033858144287	-101.27821389023448
28900000	-24895.492516887953	-1213.4640338020154	-23682.02848308594	0.4787702760652162	2019.0445173951675	6.837340238307516	0.7248882887891442	-0.3614454134659286	0.04326560610028635	1.392333292288967	1.105389561171867	0.514496214866037	-1.1939673062793346	-2.15057918478248	-5.581119118298449	-3.4377864229093946	-2.0122386783976784	-3.0975674254155003	-3.262458075635221	-3.35384634360827	-3.2264034655536964	-3.877801025193929	-4.175070623683031	-3.908179066618496	-4.110650813970086	-4.83821607877156	-3.926099200112629	-1.5694847506075105	-2.548528910277457	-0.3326324586725091	0.8393324364439225	1.0	0.6527504580526129	2.4996002520513407	0.1797936477091061	0.05793938216140601	2.46608768874546	0.1438285712800306	0.31953902417006863	0.2025141674923151	0.2487192117579583	0.22922759657965702	0.05707527202858676	0.005906885578371418	0.007262898534826821	0.004915935403494151	1.1643178637427292	0.09040774337386186	2.1012786168532642E-8	-1.0070624021339968E-8	-1.0070624021339968E-8	2.1580418133349402E-8	0.4729166822625681	6.129977874490963E7	2.8605888009988226E7	2.860588800998823E7	5.968740433970597E7	279132.434982017	0.29685101224557103	1.4367156838905985E-7	1.4755266126265103E-7	-6.885628284597402E-8	-21743.434433435865	-1059.6634733096073	-1938.5940496500737	-87.93418367294137
29000000	-24899.753244442705	-1209.643584398824	-23690.10966004388	0.6741478600271683	2018.8491398112055	6.779905103123879	0.5161024276876924	5.197150397597932	3.5030387407649872	2.112545284040753	0.43616303188826433	1.2701036638323502	-1.4845285144850842	-2.2222394662848943	-3.1291803818403063	-3.1971528382510415	-3.0982111963897925	-2.4286888521953154	-3.0922309708249105	-2.101067554758612	-1.6053939407888211	0.5782557895590275	-1.4078441858017434	-1.40110260956748	-2.5623788477514915	-5.293476565730054	-5.435445501277611	-5.157097478921817	-5.393864575681723	-3.0297086508861955	-1.263116502313611	1.0	0.37190036315498415	2.5002293656215144	0.1885392077623319	0.060423158094434486	2.5995739901909944	0.27933391517569595	0.3177176883683456	0.2019127401875491	0.2513874569595393	0.22898211448456487	0.027911394739773516	0.005567849177995544	0.004078539856200188	0.005511396402944706	0.8331129176406107	-0.079678604622161	1.548445842488071E-8	-3.6865445415367055E-9	-3.6865445415367055E-9	1.8798303445266686E-8	0.2160787940923642	6.774384639239228E7	1.3285279060832387E7	1.3285279060832387E7	5.5801672531710856E7	297014.5895049784	0.34054874539993957	1.0498315869395828E-7	1.274507134586348E-7	-2.4994422150058187E-8	-21761.481972078283	-1059.6634733096073	-1928.6276879655948	-71.54337814570282
29100000	-24911.003443297548	-1202.2688549032168	-23708.73458839433	0.4767249980308259	2019.0465626732018	6.255113161420743	0.06386462924248472	3.5885030905948696	2.8148295816639353	1.5085722209666228	0.7095833962003815	0.9423856129811274	-0.981764550267556	-3.3490959552826083	-6.297371303589372	-8.768944732260973	-16.328450375146826	-10.778260911934272	-0.48751179811918277	-0.18622639472215852	6.451631174348902	3.567176651847923	-0.9670819918056459	-2.3829175793726147	0.864815606040974	-1.6691211698563038	-3.4918698492795794	-7.842752720024661	-6.1846921721469945	-1.8706371926467735	0.797110737367424	1.0	0.48849675101677087	2.3797307598154376	0.24566301752164935	0.06254681579774692	2.5748215677023265	0.24874108814602192	0.32522399448074046	0.19428618991833432	0.24504082318588205	0.23544899241504205	0.20429369635408562	0.005936433263567915	0.003885984796151966	0.005517784718737667	0.6714401579541472	-0.025757812784172787	1.7533060029455043E-8	-2.294989067926123E-9	-2.294989067926123E-9	2.450113204281172E-8	0.11072831365540671	5.774308363505522E7	5408719.297509967	5408719.297509967	4.1321068344525486E7	286188.981084177	0.34474367433464337	1.096712745502242E-7	1.5325735351069908E-7	-1.4355416324101415E-8	-21779.04585422283	-1059.6634733096073	-1929.6887341714996	-99.96669203994337
29200000	-24942.59574251628	-1250.6898225283408	-23691.90591998794	0.4767124741349995	2019.0465751970978	7.031045086264674	0.03452522121440056	-0.04764005788261727	2.3599114611393825	3.649728859616176	0.36866963899845767	0.3857682272189079	-0.4867399892311606	-1.3695520427162176	-6.3138360686251636	-12.325325093086247	-12.208452634284274	-15.774639509924668	-24.39702534863239	-25.390686509107805	-35.25915761614673	-42.592653827096335	-50.024569930309454	-44.54487380517175	-38.53863019341226	-37.45233360414639	-38.830005635014686	-27.18321710690403	-32.57593687696442	-30.15784271785475	-44.93224543945837	1.0	0.39881576700325594	2.7139342842093734	0.3158637397877561	0.04594534179978589	2.369260556553503	0.15618031064627802	0.32606035036963993	0.19771558374237838	0.24987715408809694	0.22634691179988364	0.016233354202269002	0.005084085031451678	0.0067413744266900475	0.004854915299203348	1.0530821633759797	-0.014579830283790337	1.3048905085138916E-8	-3.5360675163804755E-9	-3.5360675163804755E-9	1.197476472677785E-8	0.28287855044912474	8.330051209261706E7	2.4598081183998417E7	2.459808118399842E7	9.07725955909039E7	286371.6160981417	0.4225168098566994	9.17474399800001E-8	8.419511069138695E-8	-2.4862250135747073E-8	-21751.27336999766	-1059.6634733096073	-1940.6325499902814	-112.6682604327169
29300000	-24907.466974714167	-1211.8684512417424	-23695.598523472425	0.48249502679329875	2019.0407926444395	6.481046628194364	0.6702919938433094	5.877985223510699	5.684563337368997	2.270049179941555	0.3916884063283943	0.024801390557054742	-1.1594133638641122	-0.7534565360844181	-4.388050717903844	-3.509261338889325	-4.858820335121067	-4.929157764469265	-4.850616784735125	-5.572590133833265	-6.066992725150769	-4.6523790358629284	-5.011487887102947	-6.450607475926541	-6.160081025740591	-6.085260098435768	-4.675138369555796	-5.186163903201935	-4.654851326910747	-2.393486158974763	-3.8269979332490123	1.0	0.46700658826294206	2.2540643390253963	0.20883229612911625	0.06439230474667808	2.6797885820912173	0.3259158897446056	0.3206541646494864	0.1963935885324901	0.2501967854143448	0.23275546140367745	0.024465853413424575	0.0054962745427628275	0.006478994876657276	0.004946693966818662	1.0583350386964827	-0.00847742242884263	1.8841856905436873E-8	-3.6411874554213144E-9	-3.6411874554213144E-9	2.0887155079837792E-8	0.18354457033245808	5.4923625829458535E7	9574650.861357592	9574650.86135759	4.954543089524717E7	310209.27563255344	0.3083792040668737	1.2211495316590233E-7	1.353706260027555E-7	-2.3598705680581927E-8	-21767.673877331774	-1059.6634733096073	-1927.9246461406494	-90.36040942301211
29400000	-24908.195169194394	-1205.8001238121053	-23702.395045382287	0.6206226627634259	2018.9026650084693	6.964304204382385	0.9027578982905865	0.9163372754819716	-0.024574656093042158	0.8644741267546452	1.5792249276128825	0.6234737857970724	-1.4644147301549566	-0.6694800031357127	-3.5446153680334573	-2.4476568513381176	-2.396854879858832	-3.4755601507361216	-2.3706631933540123	-0.7571866537785024	-1.013790818844955	-2.7891357965161028	-3.2911767404369874	-4.320920089244762	-4.613736465138434	-2.0255366656526395	-2.5510055119190085	-2.7565834396369264	-2.64517237385566	-2.643133737785219	-1.2568230328815866	1.0	0.5055223948228893	2.682447151737886	0.26060062334378714	0.0670724050488167	2.1983926320124776	0.2859647930340992	0.3183086859267913	0.19471922711971928	0.2541477579173234	0.2328243290361646	0.023138377175891508	0.004730891606066701	0.0055201490482728365	0.00452849074349896	0.9482479408220873	0.01599301986392447	1.4033727101258607E-8	1.5802861587465486E-9	1.5802861587465486E-9	1.5137885130303137E-8	-0.10842180174139653	7.210451723296458E7	-7527192.179458302	-7527192.179458302	6.684521047063593E7	283849.09011562297	0.39838446372900826	9.773514465445035E-8	1.0542483705842773E-7	1.1005593539485877E-8	-21748.477158336053	-1059.6634733096073	-1953.9178870462345	-89.17525065645799
29500000	-24960.146562729064	-1251.568251590348	-23708.578311138717	0.8770315505110442	2018.6462561207218	7.9612348951497385	0.8939839690707863	2.82911237978937	1.9177539876807055	0.8595883477006574	0.7481185760798383	0.7129373497581903	-0.7127605066057549	-2.486073508923961	-4.343132073535667	-2.404758514591972	-2.1092804715636513	-0.6058444571846879	0.49464386188906784	-0.5573861823655766	-1.2217045160210838	-2.1100271786905105	-1.0841588378439544	-2.693620412647533	-2.1337079435746693	-2.308961526032025	-1.875170672159835	-3.4880311286368237	-3.2007135973877388	-3.1749953519572798	-1.1581878156329666	1.0	0.6002210045791851	2.212872496827729	0.1524565428380752	0.1697843959230433	2.642739562926535	0.22192599690538944	0.32298033433862555	0.19369612668959324	0.25247853340075854	0.2308450055710211	0.0617703808747033	0.004261383711769691	0.003782716909443453	0.003993399867369845	0.7796423912063962	-0.004043807320115109	1.0410218911454675E-8	7.033083824795516E-10	7.033083824795516E-10	1.0852542948711579E-8	-0.0661683196659464	9.64818807758945E7	-6252591.2892273115	-6252591.2892273115	9.254950702454257E7	260115.25028660466	0.33754193590444626	8.287819806402068E-8	8.639964362439387E-8	5.599203236647525E-9	-21754.38722923738	-1059.6634733096073	-1954.191081901334	-102.15599214070885
29600000	-24854.629312638655	-1190.1755697911972	-23664.453742847458	0.47962371971099144	2019.0436639515217	6.102432360332279	0.4109764954900894	1.414259700756438	1.3893790143609788	0.6236555652345963	1.257218882746408	-0.13407688765174258	-1.5255104210740433	-2.775698912819777	-3.862891037373452	-2.49873113822263	-2.5973871005729694	-5.450295301820852	-5.730577323060727	-4.707461040638986	-3.7200872130707614	-6.137732002418657	-4.0772248090116285	-4.601829472489645	-4.798988869515032	-7.793215641533437	-4.398134568767144	-4.9619087967220015	-4.057728969375384	-6.209779641643213	-6.046267278873306	1.0	0.3509541978684136	2.9537980806453916	0.1397646404285427	0.02742029636281093	2.2907540004438522	0.23730878425094598	0.32338481430011107	0.20097852003484695	0.24801383715085817	0.2276228285141821	0.02414680025555368	0.005971591253589479	0.006124374865086257	0.005480748918805411	0.9757659997823975	-0.1690928058994142	3.6260020511350304E-8	-1.3217809596394454E-8	-1.3217809596394454E-8	3.0335813585288945E-8	0.3985360805466396	3.2786019994182955E7	1.428540455947571E7	1.4285404559475712E7	3.918872174409466E7	327218.94545653905	0.36183608564337366	2.2127432255477628E-7	1.8512225049987484E-7	-8.066078901374806E-8	-21748.131218335802	-1059.6634733096073	-1916.3225245116541	-86.90346924684096
29700000	-24933.074369212147	-1256.9234260116216	-23676.150943200526	0.9524049679500164	2018.5708827032827	8.029209257768729	0.405830931811645	1.5620893869136196	0.13263550508064154	1.2077066831147405	1.2371476448762033	0.35382524273939914	-0.45066680217807353	-1.3446018007597353	-4.580017817235634	-2.6422253364624977	-1.8781505264206801	-0.6917153603769599	-1.49709591845476	-0.8398164645310094	-0.3177984615079825	-0.06651211051322341	0.30209635651377914	-1.171422111993946	0.97236340150835	-0.7651181752190572	-1.1962627986877234	-0.9922173999300654	-3.7583229371856275	-4.194616526974467	-3.223828060220528	1.0	0.4142352191184451	2.453873764017095	0.22517892526750505	0.07898844166139384	2.438406043138666	0.38931760679685135	0.3219784945427785	0.19990885755248047	0.24961642431016956	0.22849622359456973	0.0537786810771413	0.004212496720482941	0.0036146620464320247	0.004145713336980991	0.7248731068541379	0.03262321630353993	1.2874126201081951E-8	-4.558806043013947E-9	-4.558806043013947E-9	1.3285822661273067E-8	0.34857642274789236	8.841851206907094E7	3.03393216522249E7	3.03393216522249E7	8.567862991331184E7	251072.01097165098	0.429837489957701	1.0336905327941016E-7	1.0667465030896728E-7	-3.6603607684939606E-8	-21737.73518037869	-1059.6634733096073	-1938.4157628218338	-105.18904734906354
29800000	-25003.071092221027	-1279.1004384750688	-23723.970653745957	1.0047497091610316	2018.5185379620718	8.617096656213803	0.4764657134041402	0.17831574967306613	0.6560554311377875	2.2566591276437884	1.2116002946021436	1.1461338714594969	0.19809525619881252	-2.6596288659336667	-2.828413906325541	-3.20939785555121	-1.3988056492455765	-1.357413286327029	-0.003024060138328122	1.762011468185193	1.4495084530908569	1.0514397115905223	0.9336965040992957	-0.10911880091191684	2.8297043522738665	2.0265396318836633	0.5851267588444901	-0.5580969309074227	-0.6691687260608554	-2.1711989796117743	-2.380379725061548	1.0	0.5530527668401313	2.2294121274836574	0.20975860839162402	0.02361368009214675	2.55259237892733	0.4315704382650669	0.32712428975981417	0.1947247363831603	0.24683403735221968	0.23131693650480434	0.01673401010964691	0.0037084884146871425	0.0027267133539601376	0.00387802913101571	0.7824267642883359	-0.08611486114744857	9.57158346594982E-9	-2.2881828664962983E-9	-2.2881828664962983E-9	6.758630253517164E-9	0.28449162761485147	1.1367637378528011E8	3.848595367168451E7	3.848595367168451E7	1.6098867062983587E8	216286.5403226091	0.3919266725140386	8.247925987910752E-8	5.82397701581682E-8	-1.9717492927690967E-8	-21751.884923930396	-1059.6634733096073	-1972.0857298155624	-102.0223625931435
29900000	-25015.119823983827	-1307.212666238095	-23707.907157745733	0.6371803720691128	2018.8861072991635	7.703023253601134	0.6405036632263102	4.299010588593098	3.094616228627592	0.7422332447246064	0.7310608943526548	0.5584250637614134	0.42929283408361113	-1.9836943391778434	-4.226828624396781	-2.467673434825759	-2.526054177200435	-2.0032477687466117	-2.0354415503435304	-2.264103444303517	-2.854784061617392	-3.877426367033431	-2.8761572799366535	-3.038748054941328	-3.296371115020909	-2.2729097589235154	-4.245536925459461	-3.7612605437513595	-4.633585597065721	-5.117212944227953	-4.284491806206066	1.0	0.45999447764723955	2.4382684692144205	0.15492716462605122	0.048691284031621186	2.4317470800735195	0.46637152440710394	0.32866021598919676	0.19794855539263248	0.25041850335598553	0.22297272526218376	0.01898613670874348	0.004693369468820046	0.0027234251962998846	0.004586764739831771	0.5991907506131512	-0.01690850000733203	1.0574348095321707E-8	-4.336686527343901E-9	-4.336686527343901E-9	1.1497746292159349E-8	0.3933008352584992	1.118737260113303E8	4.219620680688917E7	4.219620680688918E7	1.0288900898528002E8	257741.80362666651	0.5022247613699468	8.145444926993598E-8	8.856740705250967E-8	-3.340559716370881E-8	-21767.333024910156	-1059.6634733096073	-1940.5741328355746	-108.82412438422767
30000000	-24959.006411812174	-1261.2283390386249	-23697.778072773548	0.8841290006265933	2018.639158670606	7.874163588775697	0.10052088761529905	7.578373248028461	6.457366217017478	1.913848601163803	0.35007219413760926	0.8066192808179015	-0.4620029853880059	-1.9474342094457748	-4.163448297413446	-4.35299976792629	-2.628756309883699	-2.943695733660509	-1.7029916461718884	2.1962963889288645	-2.3251208713401788	0.4500045183146169	1.6183677660253277	0.23729358804167244	2.1593917394860145	0.7848014522425382	1.5703422305261874	-2.2741074154604424	-2.007880393731996	-2.1949012148976874	-1.1058170843372972	1.0	0.4245659439337661	2.154655009015117	0.2574175446857401	0.08853256743559587	2.7441462486038968	0.33068268632584	0.32138482398730434	0.20044589677673513	0.2435996634544822	0.2345696157814772	0.02771896332282546	0.004133742675196451	0.003963563604404463	0.00415800927060182	0.8462137430265728	-0.07363619235400452	9.334335317166132E-9	3.4302013721085397E-9	3.4302013721085397E-9	1.3339364448065204E-8	-0.3074045902646629	1.1831150739769417E8	-3.0423660481865294E7	-3.0423660481865294E7	8.278949767278002E7	253046.219213147	0.392962270563119	7.35000832798526E-8	1.0503633783436405E-7	2.7009966746425498E-8	-21751.18224267489	-1059.6634733096073	-1946.5958300986563	-126.17876730308866
30100000	-24950.04818078342	-1251.0479445642222	-23699.000236219195	0.8925781898264407	2018.6307094814063	7.994500263448734	0.1841638453464788	4.959576226823398	6.19700192406995	3.2709457056066014	0.9115553523078648	0.9700311708604047	-0.9245587879345546	-0.8633989223782722	-2.5290404127669786	-5.421742605995134	-4.9542425149585405	-3.864031206218235	-1.6987944505149504	2.2829751710517754	1.803477784032412	5.037503421429384	6.037590986492669	3.3872446752201375	6.6177032699948874	4.562060707636867	-1.6921254755972066	-4.097543576397246	-2.4171594154252762	-3.232623215680041	-1.932026328697392	1.0	0.3980723111778327	2.175816359155372	0.1718790980959974	0.028480204181903696	2.788534225119816	0.43721780226903506	0.32100983715026016	0.19769586267177738	0.24969979522296606	0.2315945049549951	0.004640014152642577	0.004372637221122514	0.004064044060960411	0.003953669829859419	0.7768738332358613	-0.04003727159497865	1.5186094502851232E-8	7.095766881354776E-10	7.095766881354776E-10	1.596164778509091E-8	-0.0455761282315914	6.598678198325743E7	-2933449.1558028655	-2933449.1558028655	6.278058008978181E7	261540.80359258878	0.376972967858894	1.2140523650380154E-7	1.276053974229852E-7	5.672711020236156E-9	-21757.770682783346	-1059.6634733096073	-1941.2295534358507	-113.97390856761905
