proximity,families,feed,hatcheries,rendac,veterinaries
0.30799,0.14565,0.04765,0.12466,0.05535,0.06597
0.38707,0.09919,0.06786,0.0849,0.10596,0.10084
0.40501,0.13198,0.02485,0.10162,0.11496,0.12447
0.45589,0.11513,0.05619,0.10291,0.09198,0.13626
0.41966,0.0868,0.0612,0.10988,0.08332,0.1559
0.39409,0.09885,0.0539,0.14082,0.04929,0.1289
0.49649,0.18874,0.10505,0.14627,0.06414,0.08242
0.46531,0.16512,0.10547,0.12901,0.08296,0.09483
0.46177,0.1444,0.03427,0.11059,0.11403,0.13374
0.41187,0.05981,0.02604,0.0621,0.06013,0.11166
0.40317,0.05011,0.03709,0.07095,0.12351,0.14211
0.45349,0.13887,0.05066,0.11494,0.07513,0.10306
0.41575,0.1066,0.0672,0.10934,0.10357,0.15084
0.27476,0.02625,0.02035,0.02475,0.02545,0.07184
0.4217,0.1272,0.04825,0.13447,0.0886,0.09141
0.27363,0.03062,-0.00199,0.03674,0.04648,0.09335
0.36426,0.13997,0.04233,0.09953,0.06023,0.11082
0.46397,0.11242,0.07073,0.14264,0.08,0.10313
0.35772,0.08085,0.02961,0.10132,0.07978,0.15522
0.48454,0.17522,0.09642,0.12742,0.05515,0.07712
0.40029,0.04614,0.02763,0.06273,0.05531,0.13082
0.5287,0.1229,0.04159,0.10711,0.07611,0.09474
0.47188,0.10678,0.11023,0.14365,0.13808,0.12394
0.34875,0.08957,0.03847,0.07975,0.08983,0.1133
0.4378,0.09647,0.03642,0.08948,0.10776,0.09288
0.40478,0.038,0.01671,0.06314,0.09326,0.12062
0.41889,0.10941,0.05808,0.12334,0.1098,0.12708
0.3883,0.04656,0.03374,0.0529,0.09707,0.11648
0.31742,0.03582,0.03234,0.10605,0.15055,0.13983
0.44923,0.13478,0.05254,0.11567,0.09474,0.14443
0.4014,0.11673,0.03912,0.10103,0.11258,0.16211
0.4633,0.1234,0.0496,0.09167,0.07044,0.06921
0.4941,0.09361,0.06156,0.10974,0.08467,0.12577
0.38651,0.03956,-0.00231,0.0689,0.07799,0.11081
0.35517,0.17648,0.05186,0.1454,0.0801,0.10593
0.40902,0.0134,0.04823,0.11579,0.12962,0.2129
0.48654,0.08692,0.07602,0.0825,0.12935,0.15031
0.39852,0.07448,0.05276,0.10957,0.13489,0.13786
0.40815,0.15813,0.08794,0.19572,0.09365,0.1258
0.41561,0.11048,0.08608,0.1184,0.13575,0.12356
0.40406,0.10012,0.03787,0.08335,0.05595,0.10104
0.42424,0.12554,0.03308,0.10573,0.0554,0.10123
0.40445,0.10651,0.05341,0.14196,0.0886,0.13883
0.46174,0.07051,0.00391,0.06584,0.08026,0.13199
0.46403,0.12244,0.0531,0.10407,0.07109,0.09789
0.49809,0.20025,0.08514,0.1368,0.02657,0.05731
0.36869,0.09064,0.07397,0.10847,0.11605,0.14314
0.41047,0.05059,0.08284,0.10653,0.14845,0.16253
0.31629,0.04557,0.02578,0.10214,0.0938,0.11303
0.20586,0.00265,-0.00241,0.00722,0.0127,0.06684
0.33008,0.07897,0.016,0.12093,0.12265,0.14196
0.41651,0.14054,0.07977,0.11627,0.09223,0.11331
0.4401,0.10887,0.0437,0.10687,0.07706,0.11741
0.44693,0.08373,0.02393,0.07321,0.10189,0.10769
0.46375,0.09539,0.04133,0.09469,0.11544,0.16439
0.43556,0.09768,0.04099,0.09696,0.11783,0.15886
0.35954,0.11544,0.00835,0.11286,0.13802,0.10365
0.32009,0.07715,0.05935,0.08002,0.08109,0.10374
0.41741,0.08812,0.03524,0.07326,0.0686,0.10229
0.16516,0.00095,-0.00668,-0.0034,-0.00174,0.05065
0.43445,-0.01055,0.05507,0.05291,0.1276,0.14663
0.42887,0.11012,0.01588,0.076,0.06165,0.07405
0.38443,0.02609,0.01781,0.06261,0.10475,0.11769
0.37611,0.10364,0.06192,0.10963,0.10568,0.12779
0.32868,0.04476,-0.0037,0.04657,0.05896,0.11288
0.19788,0.00329,0.00774,0.03893,0.06793,0.08185
0.30399,0.08471,0.01863,0.1177,0.09233,0.10595
0.33377,0.12769,0.00597,0.09076,0.07181,0.14877
0.38808,0.07716,0.02066,0.12163,0.09241,0.1262
0.36363,0.04596,-0.00256,0.0557,0.07523,0.0945
0.44224,0.11034,0.045,0.10384,0.06427,0.102
0.45383,0.08838,0.02257,0.05839,0.04912,0.09375
0.37777,0.06328,0.04177,0.08339,0.11022,0.09403
0.42547,0.14708,0.06307,0.09907,0.05958,0.06849
0.35001,0.07816,0.01609,0.05579,0.03921,0.08098
0.37755,0.11923,0.03867,0.0997,0.07458,0.09309
0.37584,0.01844,-0.00557,0.033,0.1161,0.12043
0.42262,0.08012,0.06378,0.09545,0.08042,0.15019
0.3274,0.06681,0.01068,0.04378,0.11588,0.1541
0.40362,0.11062,0.06596,0.08906,0.13404,0.10684
0.45706,0.11814,0.03993,0.10243,0.0784,0.12414
0.3051,0.02839,0.02688,0.05284,0.08624,0.12065
0.29209,0.04272,-0.00301,0.03982,0.09847,0.09433
0.34142,0.08117,0.02082,0.10802,0.102,0.17611
0.38304,0.05195,0.00261,0.06388,0.10732,0.1275
0.37731,0.12998,0.08382,0.1201,0.11765,0.09738
0.41952,0.01803,0.02674,0.06885,0.11328,0.15626
0.39466,0.16526,0.05195,0.10306,0.05049,0.05821
0.40547,0.15532,0.04661,0.13499,0.08273,0.10244
0.39354,0.11666,0.04238,0.10579,0.11821,0.11193
0.32076,0.01983,0.00154,0.03038,0.03553,0.09693
0.35959,0.06951,0.04547,0.08016,0.12319,0.14007
0.34682,0.02186,0.01063,0.0346,0.05528,0.10274
0.34732,0.02204,0.00329,0.04397,0.12999,0.14758
0.42294,0.08888,0.08961,0.09626,0.12307,0.12161
0.43376,0.04682,0.02906,0.05973,0.04957,0.11164
0.33842,0.04617,0.03552,0.11302,0.11072,0.12535
0.42654,0.02701,0.05015,0.08552,0.13448,0.12847
0.36312,0.06151,0.00812,0.06221,0.0984,0.13961
0.44055,0.10385,0.03987,0.06628,0.08172,0.11864
0.31384,-0.00585,0.03554,0.04459,0.11778,0.14459
0.42776,0.14817,0.06695,0.11295,0.0644,0.13188
0.43173,0.10011,0.06233,0.12565,0.11351,0.10206
0.42888,0.05364,0.04057,0.07829,0.04726,0.12893
0.28768,0.00707,0.01213,0.01545,0.05592,0.09689
0.4945,0.08329,0.11553,0.11686,0.1707,0.16761
0.49499,0.04053,0.05262,0.07265,0.08604,0.1175
0.31937,0.06452,0.00361,0.09598,0.10696,0.16069
0.39733,0.13433,0.05923,0.09936,0.09439,0.10447
0.36601,0.08784,0.02623,0.0714,0.10553,0.1069
0.37835,0.11557,0.06089,0.11552,0.08769,0.12947
0.42992,0.10974,0.0301,0.09748,0.05199,0.09436
0.37027,0.06099,0.03079,0.08519,0.10229,0.13879
0.32871,0.08653,0.04483,0.10953,0.09503,0.10247
0.35162,0.17259,0.05406,0.12337,0.04144,0.06499
0.43995,0.0472,0.03846,0.09181,0.1016,0.14549
0.3789,0.07746,0.02746,0.0718,0.06741,0.14102
0.42711,0.04559,0.04464,0.04315,0.13626,0.15762
0.37126,0.04946,0.02478,0.06995,0.09423,0.1441
0.36043,0.11284,0.0315,0.09424,0.04364,0.11123
0.35969,0.07548,0.02842,0.05905,0.10395,0.11684
0.39485,0.0938,0.03945,0.08576,0.03606,0.09073
0.50164,0.10817,0.06192,0.1189,0.10737,0.1109
0.39725,0.09242,0.05524,0.13041,0.07392,0.09386
0.49231,0.04478,0.03744,0.05525,0.05345,0.12987
0.38512,0.04284,-0.0166,0.02862,0.06866,0.14447
0.33792,0.06997,0.05709,0.08322,0.10541,0.11248
0.38797,0.10835,0.05507,0.10772,0.08554,0.14289
0.37679,0.09935,0.03489,0.07909,0.07564,0.08255
0.35575,0.05498,-0.01262,0.06072,0.09116,0.11458
0.40716,0.01675,0.0218,0.07025,0.14669,0.1388
0.36266,0.13838,0.06816,0.11614,0.06848,0.06758
0.39022,0.0958,0.04244,0.11603,0.08229,0.13507
0.44564,0.12806,0.06971,0.10268,0.10996,0.10944
0.20494,0.01001,-0.00136,0.00238,0.00019,0.05595
0.3335,0.04613,0.01864,0.05774,0.11294,0.1358
0.38371,0.05396,0.02567,0.09518,0.11814,0.14291
0.39043,0.14572,0.04707,0.09293,0.06795,0.05518
0.41007,0.06552,-0.00445,0.09816,0.11088,0.14722
0.3417,0.01034,0.00745,0.04373,0.10068,0.10855
0.44525,0.05547,0.05752,0.08988,0.13634,0.1359
0.38019,0.03774,0.0245,0.05595,0.11148,0.13362
0.35761,0.03915,0.03849,0.05445,0.08912,0.12015
0.40009,0.02831,0.04314,0.06854,0.09464,0.13749
0.36631,0.05965,0.04044,0.07585,0.07448,0.10754
0.46892,0.08819,0.05067,0.1141,0.09869,0.11883
0.38294,0.09208,0.03517,0.0895,0.08485,0.08521
0.39535,0.0114,0.01524,0.0306,0.06381,0.08552
0.51164,0.10244,0.06464,0.11095,0.10815,0.12464
0.44118,0.02715,0.03463,0.06841,0.03527,0.10826
0.34889,0.05813,-0.00131,0.04815,0.07179,0.117
0.22704,0.02206,-0.01298,0.02945,0.01477,0.11616
0.3778,0.11051,0.04508,0.09839,0.02514,0.09842
0.37628,0.0358,0.00302,0.05645,0.10578,0.15149
0.37807,0.08577,0.02569,0.09202,0.09012,0.12769
0.26726,0.05109,0.00121,0.08075,0.09014,0.11119
0.40941,0.05441,0.03454,0.08633,0.11008,0.13651
0.36438,0.00955,0.0101,0.05674,0.09772,0.13612
0.36546,0.00619,0.00811,0.05789,0.10815,0.13111
0.41386,0.12947,0.03694,0.08655,0.08512,0.13984
0.48519,0.13484,0.06581,0.09687,0.08236,0.09877
0.30996,0.02468,0.01979,0.03882,0.08904,0.1152
0.38068,0.13062,0.04134,0.11088,0.13951,0.15994
0.33453,0.01824,-0.02046,0.04562,0.05513,0.0815
0.30075,0.0042,-0.02116,0.02225,0.12668,0.12961
0.31041,0.03125,0.03027,0.04258,0.0946,0.12564
0.38174,0.01445,0.02594,0.07445,0.12288,0.12476
0.19869,0.00375,-0.00517,-0.00085,0.0081,0.06054
0.37879,0.05647,0.05902,0.05753,0.05756,0.09263
0.16376,-0.00166,-0.00474,-0.00392,-8e-04,0.0479
0.34516,0.01184,0.03146,0.08408,0.13337,0.12143
0.32357,0.06582,0.00479,0.06302,0.06333,0.09978
0.36533,0.06497,0.0548,0.09519,0.12068,0.14389
0.3815,0.00789,0.00958,0.02013,0.06057,0.10106
0.35548,0.19378,0.08643,0.13326,0.05837,0.03997
0.37779,0.00392,-0.0149,0.05054,0.09671,0.12584
0.31592,0.03998,0.04364,0.04029,0.04225,0.07779
0.40901,0.1095,0.06067,0.09721,0.09016,0.12778
0.45266,0.04293,0.04401,0.05594,0.09687,0.11613
0.41387,0.10298,0.05482,0.11863,0.11561,0.13368
0.2666,0.00498,-0.0155,0.04744,0.07362,0.12094
0.44528,0.08297,0.0366,0.08375,0.06149,0.10056
0.27842,0.01172,0.02857,0.07489,0.12373,0.14728
0.35482,0.04587,0.04142,0.1076,0.10704,0.1565
0.30621,0.07427,0.00161,0.08377,0.09047,0.12737
0.39774,0.05539,0.05455,0.08947,0.13322,0.13867
0.41347,0.11038,0.06787,0.09857,0.07475,0.08852
0.4241,0.11633,0.03964,0.11314,0.10422,0.13385
0.32773,0.03691,0.06147,0.1026,0.14917,0.10593
0.4379,0.02966,0.03965,0.06755,0.10427,0.16645
0.342,0.01979,0.04273,0.07188,0.08776,0.09572
0.42482,0.0269,0.03044,0.05449,0.10822,0.13546
0.25981,0.02373,-0.00697,0.0649,0.07926,0.07407
0.48092,0.11833,0.05143,0.11518,0.06086,0.1085
0.34606,0.01968,0.04184,0.07326,0.13588,0.15054
0.29827,0.05918,0.04395,0.06303,0.08884,0.10031
0.34623,0.052,-0.00433,0.07283,0.08598,0.16462
0.29753,0.00734,-0.01787,0.0259,0.08443,0.11759
0.38926,0.05091,0.01573,0.07548,0.14802,0.13698
0.44088,0.09031,0.02395,0.07512,0.02884,0.10173
0.37049,0.16398,0.03204,0.10868,0.06578,0.08671
0.4306,0.11694,0.05872,0.08149,0.08149,0.07475
0.44548,0.06101,0.00826,0.06333,0.05509,0.12084
0.33411,0.04826,0.01484,0.06604,0.05538,0.14542
0.37952,0.08438,0.0524,0.11014,0.10704,0.1535
0.34917,0.03627,0.00301,0.04626,0.09876,0.14669
0.34298,0.02434,0.00956,0.045,0.06238,0.09527
0.38198,0.07353,0.02445,0.07791,0.11657,0.12754
0.42164,0.05937,0.04216,0.08149,0.09614,0.14487
0.43763,0.0463,0.02352,0.07018,0.09931,0.10956
0.38898,0.06232,0.0044,0.0691,0.06818,0.10767
0.38295,0.0792,0.02357,0.09816,0.0798,0.11879
0.27946,0.06818,0.00675,0.07991,0.12993,0.1302
0.38682,0.14844,0.0405,0.12155,0.05891,0.07712
0.4309,0.14862,0.05996,0.1238,0.0982,0.08721
0.43172,0.10284,0.02824,0.09034,0.09873,0.09502
0.45974,0.09348,0.09528,0.14345,0.16604,0.16208
0.47714,0.14285,0.03823,0.09991,0.06763,0.10154
0.4084,0.07383,0.02474,0.08967,0.08924,0.11186
0.40577,0.0287,0.02342,0.07526,0.13093,0.13264
0.307,0.05257,0.0255,0.08182,0.16171,0.15435
0.43785,0.11833,0.03377,0.09557,0.0688,0.07826
0.51004,0.09782,0.07222,0.1261,0.08045,0.1187
0.42724,0.03243,0.02512,0.0709,0.13396,0.13345
0.41013,0.09466,0.02333,0.06443,0.07485,0.08351
0.48626,0.124,0.06044,0.11201,0.12906,0.09954
0.48578,0.10142,0.0454,0.09622,0.08524,0.12252
0.39888,0.17282,0.0774,0.14526,0.06682,0.09225
0.38995,0.0913,0.01379,0.10135,0.12561,0.13874
0.29379,0.06565,0.00608,0.08524,0.15216,0.13404
0.35722,0.08282,0.02704,0.1068,0.08885,0.11518
0.45782,0.06044,0.03671,0.07381,0.11602,0.12793
0.33383,0.0566,0.0081,0.05117,0.05304,0.1567
0.40019,0.16903,0.0632,0.11603,0.05584,0.09052
0.43531,0.05534,0.04599,0.09268,0.12918,0.13507
0.47455,0.10714,0.04494,0.08618,0.07364,0.12798
0.37671,0.08782,0.02803,0.11042,0.17244,0.14139
0.33365,0.01915,0.06851,0.10186,0.16977,0.15045
0.43461,0.06263,0.02363,0.06224,0.07262,0.09431
0.41058,0.14631,0.00547,0.10951,0.05499,0.11661
0.31093,0.04996,-0.00589,0.02876,0.10123,0.13734
0.44243,0.1236,0.04475,0.09256,0.08894,0.14757
0.46973,0.1371,0.05566,0.10207,0.08375,0.13544
0.46417,0.15076,0.14276,0.15912,0.12351,0.1469
0.42719,0.12368,0.06627,0.11703,0.12945,0.14517
0.29874,0.02534,0.0053,0.04953,0.07424,0.12488
0.41113,0.18643,0.06747,0.13602,0.09549,0.0892
0.39831,0.1073,0.04589,0.12188,0.08771,0.17369
0.45412,0.10766,0.0569,0.12909,0.12786,0.15656
0.43224,0.0641,0.07044,0.08757,0.10985,0.15819
0.39177,0.18847,0.07583,0.12293,0.03896,0.06837
0.51158,0.15832,0.07822,0.12638,0.07666,0.11894
0.30539,0.03662,0.02074,0.04022,0.03301,0.09281
0.1745,0.00188,-0.00407,-0.00185,-0.0026,0.04925
0.41821,0.11777,0.02669,0.13343,0.03874,0.11143
0.46797,0.17734,0.0469,0.11151,0.05605,0.08189
0.46098,0.09485,0.03776,0.08929,0.0817,0.10384
0.46512,0.12626,0.0665,0.09821,0.08283,0.12189
0.37395,0.17793,0.0797,0.13281,0.04967,0.06902
0.38619,0.07956,0.05857,0.08122,0.10281,0.1151
0.50228,0.12796,0.00629,0.07599,0.05712,0.08251
0.47495,0.16426,0.05595,0.12242,0.04276,0.11636
0.43647,0.09931,0.06109,0.12005,0.14856,0.1545
0.35409,0.16336,0.07147,0.11569,0.05287,0.05197
0.42385,0.13709,0.06655,0.12825,0.06374,0.1024
0.49292,0.13157,0.11372,0.18286,0.09142,0.12246
0.49785,0.0533,0.09112,0.07779,0.11512,0.12298
0.33461,0.0453,0.03147,0.05169,0.10684,0.13489
0.45809,0.06418,0.03476,0.06908,0.11544,0.11809
0.25636,0.06107,0.02437,0.07823,0.13982,0.09564
0.44829,0.04977,0.05844,0.10063,0.15107,0.14726
0.38794,0.04637,0.00582,0.07667,0.07963,0.10702
0.42015,0.09823,0.03576,0.0795,0.1013,0.10468
0.38726,0.13283,0.03098,0.10567,0.05856,0.08688
0.4199,0.11828,0.01866,0.07936,0.04228,0.08235
0.45827,0.08445,0.04576,0.09926,0.1417,0.14943
0.41446,0.0822,0.03889,0.10681,0.14088,0.12618
0.35799,0.1107,0.07238,0.17146,0.10543,0.12246
0.34993,0.08832,0.01962,0.08533,0.05329,0.11695
0.39568,0.10298,0.07381,0.11215,0.12783,0.17053
0.4282,0.12288,0.03065,0.13376,0.08727,0.13949
0.55393,0.11924,0.05524,0.10583,0.08146,0.12961
0.46488,0.06696,0.03655,0.06484,0.0607,0.11453
0.44596,0.03925,0.01271,0.05545,0.08114,0.11842
0.37475,0.05602,0.06657,0.08714,0.08722,0.13794
0.30367,0.07518,0.04143,0.113,0.14877,0.11514
0.50167,0.10005,0.06012,0.09522,0.0955,0.12656
0.36052,0.14324,0.04656,0.11553,0.05731,0.05634
0.37788,0.08766,0.00998,0.09817,0.04754,0.07492
0.4434,0.08101,0.01607,0.06532,0.08757,0.11433
0.38846,0.09342,0.08629,0.11742,0.12494,0.11291
0.34365,0.05939,0.05397,0.08155,0.09137,0.10487
0.44992,0.0991,0.03663,0.11752,0.10838,0.12679
0.32694,0.0553,0.013,0.06737,0.05909,0.10661
0.26679,0.05186,-0.00405,0.07,0.09318,0.09074
0.31337,0.02935,0.05921,0.07451,0.15331,0.10731
0.34741,0.06336,0.00397,0.09719,0.08432,0.10742
0.47577,0.10621,0.04013,0.11583,0.12093,0.14247
0.38432,0.14424,0.0582,0.11803,0.12465,0.07211
0.41154,0.13572,0.06158,0.10991,0.11979,0.10659
0.40834,0.09896,0.03709,0.1066,0.10662,0.11266
0.40679,0.04821,0.03777,0.08553,0.07396,0.11306
0.4389,0.09641,0.04078,0.09093,0.07244,0.11361
0.41451,0.07839,0.01621,0.09847,0.12324,0.13855
0.39705,0.14754,0.02643,0.12158,0.07514,0.10892
0.39492,0.07132,0.01713,0.07999,0.12775,0.10968
0.40384,0.09274,0.03839,0.07484,0.04347,0.10343
0.37583,0.03851,0.03485,0.08134,0.15104,0.13113
0.40942,0.10674,0.0352,0.11388,0.08779,0.13571
0.40174,0.1007,0.0597,0.12593,0.09072,0.13395
0.49553,0.08198,0.07642,0.11693,0.1244,0.17424
0.32697,0.04806,0.03365,0.0554,0.1009,0.10089
0.39201,0.05678,0.03251,0.04803,0.08924,0.1433
0.53477,0.07951,0.03967,0.08499,0.12119,0.15129
0.37934,0.05173,0.01444,0.07407,0.13853,0.15363
0.35679,0.01588,0.00254,0.0379,0.05084,0.1011
0.37847,0.05807,0.02429,0.05615,0.09803,0.13361
0.35591,0.07002,0.02732,0.07479,0.08903,0.13053
0.49609,0.06768,0.07216,0.07809,0.08964,0.14353
0.42577,0.05476,0.02967,0.06819,0.10598,0.13713
0.3366,0.19718,0.06381,0.12429,0.03208,0.0366
0.51565,0.09044,0.0429,0.09481,0.0642,0.12015
0.42153,0.02266,0.00944,0.07194,0.14659,0.14187
0.42971,0.04751,0.02411,0.0523,0.08541,0.11376
0.40355,0.07251,0.00647,0.04737,0.10367,0.15753
0.3098,0.02766,0.01989,0.04226,0.09352,0.12339
0.45329,0.15089,0.08663,0.11807,0.10711,0.1084
0.51658,0.11535,0.05294,0.10205,0.0761,0.09504
0.45855,0.12141,0.06193,0.10522,0.09183,0.10669
0.30458,0.06446,0.02618,0.10094,0.16807,0.14478
0.30099,0.0181,0.01933,0.0514,0.14518,0.10638
0.4405,0.17147,0.03793,0.12005,0.09286,0.12052
0.30253,0.07441,1e-05,0.08259,0.09006,0.09256
0.38343,0.15069,0.09113,0.12848,0.11195,0.08993
0.41434,0.14344,0.0402,0.12632,0.08118,0.1106
0.31369,0.05744,0.04861,0.09563,0.09989,0.11926
0.41893,0.08526,0.07931,0.11435,0.18109,0.13125
0.37163,0.02643,0.01165,0.07547,0.12637,0.15372
0.42399,0.16267,0.05196,0.1161,0.09244,0.10867
0.35661,0.07393,0.00665,0.10855,0.09274,0.14123
0.44881,0.1808,0.05894,0.1297,0.05766,0.10759
0.44973,0.05458,0.05423,0.09181,0.13805,0.15031
0.44106,0.16358,0.08311,0.13046,0.07667,0.08965
0.41104,0.1159,0.07417,0.16104,0.09996,0.1127
0.41637,0.13052,0.05597,0.14591,0.09311,0.10088
0.34365,0.1427,0.06809,0.13634,0.06503,0.07297
0.42492,0.1782,0.05871,0.11532,0.09592,0.13677
0.4142,0.17755,0.06583,0.15898,0.06452,0.13879
0.47558,0.10602,0.02975,0.08123,0.05836,0.06544
0.46675,0.09137,0.04297,0.09254,0.09899,0.1469
0.33309,0.07042,0.0198,0.08758,0.178,0.12607
0.35299,0.08602,-0.01365,0.10316,0.10981,0.13745
0.43301,0.04695,0.03353,0.08507,0.14874,0.17873
0.3102,0.02999,0.001,0.07252,0.10709,0.13814
0.46448,0.15344,0.06685,0.12371,0.12606,0.11705
0.43462,0.06994,0.01084,0.0648,0.11057,0.12522
0.39906,0.14478,0.04945,0.10984,0.07776,0.10281
0.4226,0.1294,0.05515,0.14006,0.1131,0.09727
0.36004,0.12293,0.04004,0.08122,0.0562,0.08975
0.48037,0.05722,0.00564,0.10072,0.07245,0.13819
0.40075,0.03973,0.05782,0.09686,0.14387,0.16103
0.39515,0.11183,0.00502,0.08409,0.06723,0.07158
0.28993,0.03824,0.00901,0.08026,0.15962,0.14525
0.34125,0.11244,0.03075,0.09012,0.11351,0.13867
0.39175,0.10302,0.00626,0.08293,0.10474,0.10548
0.29125,0.05184,-0.00386,0.07246,0.14476,0.11846
0.4052,0.14021,0.04896,0.16051,0.09939,0.14471
0.31438,0.08045,0.01297,0.12486,0.10427,0.12603
0.47425,0.16174,0.08086,0.136,0.10777,0.12638
0.39896,0.05812,0.01223,0.05725,0.10581,0.12121
0.38268,0.11199,0.05853,0.10436,0.06783,0.09404
0.34037,0.08705,-0.01413,0.07812,0.05126,0.081
0.37573,0.06421,-0.00269,0.06723,0.09205,0.11393
0.39522,0.12529,0.04966,0.09446,0.11073,0.11695
0.36711,0.16545,0.08461,0.13702,0.06184,0.08958
0.38245,0.07928,0.04825,0.08408,0.08555,0.11764
0.26977,0.04381,-0.00166,0.03805,0.0233,0.08405
0.39985,0.07639,0.03834,0.08406,0.10278,0.14855
0.44794,0.11873,0.01825,0.08473,0.06939,0.1076
0.27804,0.02617,0.02619,0.05722,0.11187,0.12546
0.43045,0.10394,0.05787,0.13302,0.05279,0.12459
0.30771,0.04482,0.0408,0.06952,0.10611,0.13729
0.27119,0.01503,-0.00118,0.01258,0.01632,0.06579
0.40041,0.11797,0.01768,0.10832,0.07414,0.10807
0.43352,0.13078,0.04705,0.08199,0.02849,0.06775
0.39778,0.1147,0.03892,0.1121,0.05523,0.1226
0.40439,0.13195,0.05212,0.15061,0.0376,0.0862
0.32038,0.05201,0.03397,0.04166,0.02399,0.08093
0.32384,0.05933,0.02047,0.0681,0.03563,0.11436
0.42722,0.1348,0.05036,0.11773,0.05453,0.13819
0.50033,0.14251,0.08063,0.11799,0.07771,0.09127
0.52033,0.06728,0.07565,0.0855,0.09803,0.11923
0.45493,0.11776,0.07614,0.12061,0.10471,0.09449
0.40487,0.13907,0.08459,0.15972,0.07609,0.13083
0.39836,0.07172,0.04874,0.079,0.09367,0.12425
0.45541,0.09516,0.02112,0.08708,0.14246,0.1701
0.31405,0.09541,0.02303,0.0626,0.09594,0.0895
0.46624,0.10585,0.03472,0.07564,0.02725,0.10942
0.38825,0.06652,0.02134,0.06692,0.06803,0.11532
0.29856,0.01423,0.01059,0.04808,0.12021,0.14647
0.45719,0.11914,0.04277,0.10977,0.09647,0.12793
0.35958,0.06489,0.02368,0.07919,0.07868,0.1153
0.4477,0.03665,0.03509,0.06191,0.15177,0.16439
0.51684,0.09171,0.04836,0.10821,0.09379,0.13451
0.47596,0.10314,0.0975,0.12867,0.14933,0.1574
0.45142,0.08562,0.02194,0.07647,0.11932,0.15738
0.3258,0.01013,0.01279,0.01481,0.03696,0.09567
0.43305,0.18326,0.07919,0.15467,0.07552,0.10984
0.39899,0.10083,0.06276,0.12056,0.12754,0.12671
0.39926,0.10115,0.00125,0.06217,0.0596,0.13763
0.40743,0.19153,0.04853,0.12203,0.04838,0.05602
0.27271,0.04167,0.00614,0.08722,0.07133,0.12839
0.35439,0.10653,0.02212,0.08328,0.04895,0.0752
0.41222,0.06933,0.02488,0.07249,0.10289,0.13613
0.44961,0.12304,0.05858,0.10296,0.14594,0.13259
0.48382,0.08684,0.0583,0.10986,0.1216,0.13056
0.32885,0.06537,0.0022,0.06078,0.06959,0.12618
0.32366,0.07914,0.06967,0.13591,0.14218,0.21662
0.37378,0.08341,0.03858,0.06822,0.07193,0.12676
0.40142,0.15986,0.04079,0.12454,0.05915,0.10265
0.35084,0.04004,0.0484,0.08605,0.13535,0.16179
0.3897,0.0784,0.03994,0.09954,0.0873,0.09929
0.4844,0.133,0.05956,0.11788,0.09535,0.11852
0.46327,0.10996,0.0582,0.11626,0.11273,0.11328
0.47214,0.12274,0.11073,0.11884,0.14127,0.16212
0.38428,0.0531,0.0405,0.07244,0.03767,0.11685
0.38292,0.17228,0.07252,0.14333,0.05096,0.0634
0.41471,0.06754,-0.02286,0.04459,0.12169,0.10643
0.48063,0.11122,0.05334,0.09896,0.08916,0.15007
0.49056,0.12941,0.04922,0.10806,0.08699,0.10434
0.31209,0.05772,0.018,0.04412,0.01907,0.08402
0.49443,0.15108,0.06562,0.13288,0.1064,0.14424
0.30228,0.02296,-0.00701,0.0348,0.06369,0.08135
0.53793,0.13063,0.03588,0.11383,0.05082,0.11127
0.3924,0.08977,0.03478,0.06362,0.03795,0.07727
0.32918,0.04106,0.0148,0.0389,0.04307,0.09053
0.35124,0.0678,0.06977,0.10813,0.1368,0.1508
0.39919,0.12851,0.00752,0.07308,0.06295,0.08968
0.39191,0.02297,0.02994,0.08386,0.11037,0.14892
0.41196,0.10454,0.05583,0.08951,0.09536,0.07144
0.17174,0.00109,-0.00422,-0.0044,-0.00181,0.04839
0.47988,0.10345,0.04481,0.10906,0.14936,0.131
0.46869,0.0987,0.02309,0.08428,0.05716,0.10074
0.33866,0.14445,0.02823,0.1047,0.06119,0.10481
0.36496,0.04249,0.05494,0.08143,0.11445,0.11827
0.37828,0.08745,0.08041,0.11331,0.11253,0.16001
0.34567,0.1591,0.03537,0.12027,0.0576,0.05787
0.52804,0.09908,0.04216,0.12853,0.09431,0.17938
0.39913,0.04127,0.06449,0.12096,0.12305,0.13091
0.22095,0.02646,0.00331,0.01526,0.00868,0.05443
0.3821,0.12555,0.07831,0.12852,0.09636,0.09381
0.33225,0.07124,0.01898,0.09868,0.13256,0.1491
0.36754,0.09138,0.01556,0.1032,0.06482,0.10872
0.30492,0.09221,-0.00836,0.09886,0.07513,0.15214
0.46233,0.1493,0.03022,0.10837,0.10556,0.10809
0.39249,0.15443,0.03941,0.13135,0.04047,0.06885
0.35419,0.06007,0.02449,0.08213,0.13759,0.12924
0.52232,0.09493,0.04818,0.11093,0.12135,0.16165
0.46872,0.08185,0.0575,0.09504,0.11139,0.15187
0.2948,0.07622,0.03188,0.11535,0.09861,0.08704
0.45121,0.13925,0.06428,0.11144,0.13636,0.14379
0.48599,0.07893,0.03262,0.10503,0.09306,0.12561
0.43617,0.07344,0.03392,0.06881,0.05587,0.11305
0.38094,0.06186,0.02777,0.07046,0.11792,0.13796
0.47791,0.04959,0.05509,0.0895,0.14778,0.16415
